"","lon","lat","dp1","dp2","dp3","dp4","dp5"
"8680",-117.05,43.35,1185293.03923343,824547.269265915,752142.227790011,586820.816614576,681877.560644258
"8681",-116.95,43.35,1185386.02485458,828921.958032362,757825.984823893,594918.303278957,688288.023532445
"8682",-116.85,43.35,1185543.52225242,833360.359623719,763560.164734627,603015.580146417,694727.948452347
"8683",-116.75,43.35,1185765.50553726,837861.455913357,769343.632639939,611112.644106923,701196.513883606
"8684",-116.65,43.35,1186051.93824243,842424.236274075,775175.277858247,619209.492059064,707692.92466228
"8685",-116.55,43.35,1186402.773354,847047.69812086,781054.013705799,627306.120909451,714216.411101858
"8686",-116.45,43.35,1186817.95334896,851730.847415692,786978.777265412,635402.527572149,720766.228138445
"8687",-116.35,43.35,1187297.41024201,856472.69913539,792948.529129717,643498.708968165,727341.654500212
"8688",-116.25,43.35,1187841.0656406,861272.277703545,798962.253121616,651594.662024965,733941.991901064
"8689",-116.15,43.35,1188448.8308083,866128.617387667,805018.955994536,659690.383676028,740566.564258468
"8690",-116.05,43.35,1189120.60673631,871040.762662682,811117.667114867,667785.870860436,747214.716935207
"8691",-115.95,43.35,1189856.284223,876007.768541945,817257.438128825,675881.120522485,753885.81600482
"8692",-115.85,43.35,1190655.74396132,881028.700876993,823437.34261583,683976.129611329,760579.247540402
"8693",-115.75,43.35,1191518.85663389,886102.636627229,829656.47573034,692070.895080645,767294.416926381
"8694",-115.65,43.35,1192445.48301566,891228.664100809,835913.953833955,700165.413888329,774030.748192867
"8695",-115.55,43.35,1193435.47408392,896405.883167919,842208.914119441,708259.682996198,780787.683372106
"8696",-133.95,43.25,1880510.50647935,1232823.27625176,1068377.37915678,783165.907914117,873886.15438698
"8697",-133.85,43.25,1873709.8397551,1225830.78838116,1061152.22429124,775068.788013897,866943.490405384
"8698",-133.75,43.25,1866924.75992382,1218857.10510796,1053944.47580072,766971.420260663,860016.243024055
"8699",-133.65,43.25,1860155.44569798,1211902.56008891,1046754.50283948,758873.808601699,853104.798591126
"8700",-133.55,43.25,1853402.07795053,1204967.49370384,1039582.68378391,750775.957026762,846209.555092228
"8701",-133.45,43.25,1846664.83973901,1198052.25319589,1032429.40648789,742677.869570446,839330.922553757
"8702",-133.35,43.25,1839943.91632971,1191157.19281411,1025295.06854485,734579.550314719,832469.32346074
"8703",-133.25,43.25,1833239.49522192,1184282.67395813,1018180.07755672,726481.003391599,825625.193189738
"8704",-133.15,43.25,1826551.7661722,1177429.06532514,1011084.85140991,718382.232986048,818798.980457277
"8705",-133.05,43.25,1819880.92121867,1170596.74305882,1004009.81855831,710283.243339031,811991.14778427
"8706",-132.95,43.25,1813227.15470533,1163786.09090053,996955.418313505,702184.038750803,805202.171976905
"8707",-132.85,43.25,1806590.66330646,1156997.50034236,989922.101142195,694084.623584436,798432.54462447
"8708",-132.75,43.25,1799971.64605089,1150231.37078224,982910.328970914,685985.002269561,791682.772614564
"8709",-132.65,43.25,1793370.30434636,1143488.10968084,975920.575498102,677885.17930641,784953.378666192
"8710",-132.55,43.25,1786786.84200377,1136768.13272035,968953.326513569,669785.15927014,778244.901881156
"8711",-132.45,43.25,1780221.46526148,1130071.86396486,962009.080225343,661684.946815468,771557.898314203
"8712",-132.35,43.25,1773674.3828094,1123399.73602243,955088.347593943,653584.546681669,764892.941562344
"8713",-132.25,43.25,1767145.80581316,1116752.19020857,948191.652674005,645483.96369792,758250.623373724
"8714",-132.15,43.25,1760635.94793807,1110129.67671104,941319.532963282,637383.202789075,751631.554276453
"8715",-132.05,43.25,1754145.025373,1103532.65475596,934472.539758901,629282.268981885,745036.364227692
"8716",-131.95,43.25,1747673.25685412,1096961.59277486,927651.238520803,621181.167411682,738465.703283333
"8717",-131.85,43.25,1741220.86368851,1090416.96857266,920856.209242251,613079.90332963,731920.2422885
"8718",-131.75,43.25,1734788.06977757,1083899.26949629,914088.046827222,604978.482110512,725400.673589077
"8719",-131.65,43.25,1728375.1016402,1077408.99260386,907347.36147452,596876.909261192,718907.711764403
"8720",-131.55,43.25,1721982.18843583,1070946.64483407,900634.779068361,588775.190429751,712442.094381212
"8721",-131.45,43.25,1715609.56198715,1064512.74317558,893950.941575138,580673.33141539,706004.582768767
"8722",-131.35,43.25,1709257.45680262,1058107.81483624,887296.507446101,572571.338179193,699595.962815111
"8723",-131.25,43.25,1702926.11009859,1051732.39741173,880672.15202548,564469.216855779,693217.045784184
"8724",-131.15,43.25,1696615.76182126,1045387.03905343,874078.567963722,556366.973766008,686868.669153485
"8725",-131.05,43.25,1690326.6546681,1039072.29863513,867516.465635277,548264.615430793,680551.69747179
"8726",-130.95,43.25,1684059.03410909,1032788.74591823,860986.573560415,540162.148586156,674267.023236278
"8727",-130.85,43.25,1677813.14840738,1026536.96171515,854489.638830433,532059.580199674,668015.567788288
"8728",-130.75,43.25,1671589.24863963,1020317.53805035,848026.427535538,523956.917488423,661798.282226657
"8729",-130.65,43.25,1665387.58871583,1014131.0783188,841597.725194644,515854.167938636,655616.148337462
"8730",-130.55,43.25,1659208.42539864,1007978.19744124,835204.337186192,507751.339327232,649470.179538678
"8731",-130.45,43.25,1653052.01832219,1001859.52201579,828847.089179025,499648.43974544,643361.421838048
"8732",-130.35,43.25,1646918.6300103,995775.69046547,822526.827562263,491545.477624765,637290.954802135
"8733",-130.25,43.25,1640808.5258941,989727.353181031,816244.419872973,483442.461765545,631259.892534204
"8734",-130.15,43.25,1634721.97432902,983715.172658458,810000.755220379,475339.401368451,625269.384658281
"8735",-130.05,43.25,1628659.2466111,977739.823630662,803796.744705177,467236.306069246,619320.617306242
"8736",-129.95,43.25,1622620.61699254,971801.993192603,797633.321832395,459133.185977231,613414.81410451
"8737",-129.85,43.25,1616606.36269652,965902.380919213,791511.442916178,451030.051717836,607553.23715632
"8738",-129.75,43.25,1610616.76393122,960041.698975371,785432.0874746,442926.914479865,601737.188015132
"8739",-129.65,43.25,1604652.10390297,954220.672217201,779396.258612578,434823.786068044,595968.008644192
"8740",-129.55,43.25,1598712.66882852,948440.038283864,773404.983390748,426720.678961536,590247.082356643
"8741",-129.45,43.25,1592798.74794636,942700.547679028,767459.313177978,418617.606379256,584575.834730006
"8742",-129.35,43.25,1586910.63352707,937002.963841138,761560.323985078,410514.582352918,578955.73448816
"8743",-129.25,43.25,1581048.62088259,931348.063201559,755709.116777015,402411.621808882,573388.294343236
"8744",-129.15,43.25,1575213.00837449,925736.635229649,749906.817760826,394308.740660112,567875.071789146
"8745",-129.05,43.25,1569404.09742098,920169.482463774,744154.578646182,386205.955909681,562417.669837617
"8746",-128.95,43.25,1563622.19250284,914647.420527204,738453.576875368,378103.285767581,557017.737686813
"8747",-128.85,43.25,1557867.60116807,909171.278127856,732805.015819269,370000.749782874,551676.97131178
"8748",-128.75,43.25,1552140.63403517,903741.897040734,727210.124935692,361898.368993558,546397.113965033
"8749",-128.65,43.25,1546441.60479521,898360.13207195,721670.159886242,353796.166097029,541179.956574735
"8750",-128.55,43.25,1540770.83021231,893026.85100313,716186.402607656,345694.165644471,536027.338026995
"8751",-128.45,43.25,1535128.63012281,887742.934514988,710760.161333381,337592.394263217,530941.145317869
"8752",-128.35,43.25,1529515.32743279,882509.276088832,705392.770560959,329490.880911879,525923.313559766
"8753",-128.25,43.25,1523931.24811404,877326.78188471,700085.590960546,321389.657173996,520975.825826081
"8754",-128.15,43.25,1518376.72119838,872196.370594911,694840.009219808,313288.757597209,516100.712816998
"8755",-128.05,43.25,1512852.07877024,867118.973271494,689657.437820147,305188.220086358,511300.052328698
"8756",-127.95,43.25,1507357.65595745,862095.533126504,684539.314739166,297088.086360804,506575.968507414
"8757",-127.85,43.25,1501893.79092018,857127.005303521,679487.103074054,288988.402488531,501930.630869291
"8758",-127.75,43.25,1496460.824838,852214.356619181,674502.290580538,280889.219512504,497366.25306648
"8759",-127.65,43.25,1491059.10189485,847358.565273305,669586.389121888,272790.594188398,492885.091379656
"8760",-127.55,43.25,1485688.96926209,842560.620526302,664740.934022471,264692.589857502,488489.442917084
"8761",-127.45,43.25,1480350.77707929,837821.522342455,659967.483320308,256595.277484574,484181.643500466
"8762",-127.35,43.25,1475044.87843294,833142.280997797,655267.616913077,248498.736898147,479964.065218287
"8763",-127.25,43.25,1469771.62933277,828523.916651274,650642.935592149,240403.058280895,475839.113628108
"8764",-127.15,43.25,1464531.38868587,823967.458877924,646095.059959294,232308.343970821,471809.224590335
"8765",-127.05,43.25,1459324.51826825,819473.94616285,641625.629220931,224214.710651555,467876.860717498
"8766",-126.95,43.25,1454151.38269403,815044.425354862,637236.299854996,216122.292033372,464044.50742503
"8767",-126.85,43.25,1449012.34938201,810679.951078647,632928.744145849,208031.242157977,460314.668571793
"8768",-126.75,43.25,1443907.78851966,806381.585104504,628704.648583002,199941.739502984,456689.861681607
"8769",-126.65,43.25,1438838.07302431,802150.39567469,624565.712119938,191853.992120953,453172.612740287
"8770",-126.55,43.25,1433803.57850169,797987.456785588,620513.64428982,183768.244130034,449765.450566648
"8771",-126.45,43.25,1428804.68320149,793893.847424985,616550.163175533,175684.783989184,446470.90076031
"8772",-126.35,43.25,1423841.76797011,789870.650763895,612676.993232229,167603.95515663,443291.479234087
"8773",-126.25,43.25,1418915.21620035,785918.953302525,608895.862961383,159526.169970911,440229.685344126
"8774",-126.15,43.25,1414025.41377802,782039.843970099,605208.502436203,151451.92794852,437287.99463681
"8775",-126.05,43.25,1409172.74902547,778234.41317848,601616.640679363,143381.840224677,434468.851237703
"8776",-125.95,43.25,1404357.61264184,774503.751829677,598122.002895008,135316.662678058,431774.659914293
"8777",-125.85,43.25,1399580.39764012,770848.950277537,594726.307558236,127257.341552228,429207.77785109
"8778",-125.75,43.25,1394841.49928077,767271.097244175,591431.263366484,119205.077419383,426770.506182418
"8779",-125.65,43.25,1390141.31500199,763771.278691839,588238.566058603,111161.416664829,424465.081335037
"8780",-125.55,43.25,1385480.24434651,760350.576651267,585149.89510881,103128.385292514,422293.666239305
"8781",-125.45,43.25,1380858.68888484,757010.068007727,582166.910304154,95108.6896405028,420258.341473796
"8782",-125.35,43.25,1376277.05213489,753750.823246283,579291.248215633,87106.0262594728,418361.096413946
"8783",-125.25,43.25,1371735.739478,750573.905158071,576524.518574599,79125.5763995936,416603.820460257
"8784",-125.15,43.25,1367235.15807116,747480.367509632,573868.300567642,71174.8258638315,414988.294425612
"8785",-125.05,43.25,1362775.71675564,744471.253677682,571324.139064642,63264.9864664103,413516.182164216
"8786",-124.95,43.25,1358357.82596159,741547.595251972,568893.540796099,55413.5939345815,412189.022526441
"8787",-124.85,43.25,1353981.89760897,738710.410609135,566577.970497343,47649.5625701985,411008.221724187
"8788",-124.75,43.25,1349648.3450045,735960.703460838,564378.847038476,40023.7794439695,409975.046190319
"8789",-124.65,43.25,1345357.58273466,733299.461379698,562297.539560125,32633.321541433,409090.616013066
"8790",-124.55,43.25,1341110.02655477,730727.654306831,560335.363636187,25682.1697781841,408355.899022099
"8791",-124.45,43.25,1336906.09327404,728246.233045113,558493.577485608,19642.4033967365,407771.705597259
"8792",-124.35,43.25,1332746.20063664,725856.127742536,556773.378255995,15610.3993333523,407338.684263633
"8793",-124.25,43.25,1328630.76719865,723558.246370262,555175.898402345,15269.4373418132,407057.318128091
"8794",-124.15,43.25,1324560.21220101,721353.473200269,553702.202184482,18821.1974768187,406927.922202558
"8795",-124.05,43.25,1320534.95543845,719242.667287651,552353.282306794,24635.9425826123,406950.641648402
"8796",-123.95,43.25,1316555.41712425,717226.660962843,551130.056723652,31483.8360413111,407125.450964721
"8797",-123.85,43.25,1312622.01775099,715306.258339238,550033.365633393,38821.9489248677,407452.154131055
"8798",-123.75,43.25,1308735.17794729,713482.233841755,549063.968682921,46418.3615245899,407930.385702703
"8799",-123.65,43.25,1304895.31833046,711755.330762069,548222.542403986,54164.4967523886,408559.612844365
"8800",-123.55,43.25,1301102.85935512,710126.259846256,547509.677900809,62004.2568435583,409339.138275843
"8801",-123.45,43.25,1297358.22115793,708595.697920662,546925.878807145,69906.1403292802,410268.104092033
"8802",-123.35,43.25,1293661.82339828,707164.286561775,546471.559529004,77851.2233753867,411345.496408904
"8803",-123.25,43.25,1290014.08509518,705832.630815898,546147.043787208,85827.5000189028,412570.150777646
"8804",-123.15,43.25,1286415.42446022,704601.297974218,545952.563471623,93827.0052768683,413940.758300952
"8805",-123.05,43.25,1282866.25872683,703470.816408902,545888.257816521,101844.255604594,415455.872378604
"8806",-122.95,43.25,1279367.0039758,702441.674475525,545954.172903864,109875.356433864,417113.91600423
"8807",-122.85,43.25,1275918.07495718,701514.319487005,546150.261498634,117917.467478848,418913.189531388
"8808",-122.75,43.25,1272519.88490868,700689.156763968,546476.383217628,125968.469580025,420851.878824929
"8809",-122.65,43.25,1269172.84537058,699966.548766124,546932.305030242,134026.749983178,422928.063713006
"8810",-122.55,43.25,1265877.36599734,699346.814308944,547517.702087141,142091.059818976,425139.726655803
"8811",-122.45,43.25,1262633.85436606,698830.227869515,548232.158869934,150160.417033047,427484.761549271
"8812",-122.35,43.25,1259442.71578173,698417.018985089,549075.1706524,158234.038747579,429960.982585378
"8813",-122.25,43.25,1256304.35307968,698107.371747354,550046.145261396,166311.293165319,432566.133094772
"8814",-122.15,43.25,1253219.16642511,697901.424395031,551144.405123213,174391.664743271,435297.894302877
"8815",-122.05,43.25,1250187.55311005,697799.269006888,552369.189579188,182474.728559646,438153.893936321
"8816",-121.95,43.25,1247209.90734784,697800.951296752,553719.657452401,190560.131166429,441131.714622939
"8817",-121.85,43.25,1244286.62006525,697906.470511595,555194.889845814,198647.576093239,444228.902035196
"8818",-121.75,43.25,1241418.07869257,698115.779433207,556793.893150745,206736.812737233,447442.972733737
"8819",-121.65,43.25,1238604.66695167,698428.784483473,558515.602243656,214827.627752012,450771.421674562
